bro yang utara td sgt bnr karena istri sy pegawai puskesmas faktadi era ahok sgt disiplin era anie s br banding t rbalik;positif
iya nih anies tidak ributin sara agama dukung anies udh cerdas da n su bstansial;positif
anies yang suka membangongkan yang nggak;negatif
sehat anies terima kasih anies;positif
minggu 1610 anies baswedan jabat gubernur dki jakarta ahmad riza patria wak il acara pisah a gelar rangkai;negatif
orang tua duduk bawah yang muda2 nangkring atas emang tidak adab sudah bagus jabat jelang pensiun tem ui p endemo t unjukin 1 aja jabat bijak bagus anies;negatif
aamiin ya rabbalalamiin insyaallah anies ri 1 2024;positif
zaman ahok pegawai puskesmas sgt disiplinppsu karena istri sy pegawai puskesmas jadi d i er a ahok ja m 7 sudah harus tmpt krj tidak blh tinggal ruang puskesmas lbh dr 5 menit kalau era anies brban;positif
berkah dr dukung anies;positif
sudah tau anies jabat tidak lagi bangun lrtmrtsimpang susun semanggi jalan layang pancoran jalan flyo ver pramu ka salemb a kuningan mampang rprta balai kota yang ramai warga yang keluh layan pemda karena;negatif
acara lepas anies rekayasa lalin balai kota lengkapcepatberitanya beritaterkini beritaterkini newsupdate h ttpst cofqgcci eytx;negatif
tidak ambisi pasudah kecewa pemilihnyadorong aja anies tum nasdem;positif
bang hater anies ;positif
manusia2 hati bersih manusia asli rasa capai kerja anies2024 anies bas wedan pre siden ins yaallah;positif
rumah eksekusi betina wanda hamida salah anies;negatif
harihari terahir alam phobia dengan anies baswedan ;negatif
buzzer tiada menye rang anies orang b aik jujur cari salah nya balik kpd orang yang melakukanya ken;negatif
nikmat hasil kerja keras anies belagu kau kakek anies juang merdeka yang berju ang i ndonesia lahir narasi buzzerrp veteran handal akal tidak receh;positif
nyruput mikir keras itu apaasiih kekuatanny sampe banget ngefitnah ngejatohin ngehina deng an s angat ant usias yaa anies istimewa iyeesss bareng masyaallah;negatif
ya alloh rakyat indonesia lindung kepada yang bibir anies tidak ter hipnotis;positif
yusron had tauhid 15369 gubernur anies bundar hi beda kaya;negatif
hahah emang anies jabatanya;positif
temen bohir si anies bandar judi;negatif
rugi banget anies ngelayani anak do kampus ruko wkwkwk;negatif
yusron had tauhid 15369 gubernur anies bundar hi beda kaya;negatif
haha tidak paham sy sm logika pimpin seperti gin syukur karena tahu yang salah resmi lha kemarin2 tidak yang cek hujan du kamu yang bocor anies syukur atap halte bundar hi bocor resmi;positif
sedih girang anies jakarta 2024 in syaa allah pindah kantor merdeka utara;positif
warta ekonomi tinggal deal duet anies baswedan andika perkasa serasi ahy legowo penting;negatif
pks deklarasi anies presiden biar partai pks rasa efek domino deklaras i in i sepert i partai nasdem;positif
bacot tidak isi isu nasional yang angkat contoh kanju ruha n mafia sda lingkung agraria kroco politik ngangkat isu tidak seperti gin oposisi rendah me;negatif
biarin aja mas yang seperti gin jago keok buzzer anies bela prabowo pake isu pki juga k eok ;negatif
sabarnanti anies;positif
dasae buzzer kerjaanya cari kes alah an anies tidak caoe nya;positif
cebong ko gin ya hidup nya;positif
tugas anies baswedan selamat heru budi hartono;positif
ya alloh lindung kepada goda anies baswedan;positif
orang dirindukanorang prestasi dicintaiorang amanah bawa berkahorang jujur bawa kemakmuranj iwa amanah it u maghnet jiwa2 yang tulussehat anies;positif
twit kisah anies duet dengan ahy we will see;positif
semangat bgsalam kompak rawan sobat anies the best     ;positif
jangan turun yaman mimpin indonesia nanti takut maju kayak dki pribumi yang beridiilogi komunis yang mimpin i ndon esia supa ya c ukong kapirketurunan komunis leluasa mnggarong uang negara yang bnci islam cuman kapir pmuja k;negatif
hindar balai kota jalur tutup pisah aniesriza;negatif
anies cocok pasang ri 1 ri 2 thn 2024;positif
remaja muslim puja ahox yah kaya ;positif
mahasiswi yang suruh copot foto pres wapres pa anies kemas barang barang gimana itu 6ltj eykky;negatif
yang anies situ takut kena banjir kayak jakarta akibat anies gagal masuk air huj an kedala m tanah tidak alir air hujan sungai gorong gorong buang laut;negatif
ngopi nunggu nasi bungkus aja gimana kerj a kerja k erja anies;positif
istri si anies kog tidak ingatin si anies sudah ngaco gitu yahdia lihat pas ahok gubernurmalah w aktu sala h an aknya ngefans ahoksama aja tidak suami istri gek beres;positif
rampok anies gerombol pemprov dki aneh lembaga kait soal me reka jahat lingkung an hidup menteri siti nurbaya pura pura bego;negatif
nasdem gagal koalisi oligarki cekal anies moga allah swt bongkar niat jahat aniesbersamara kyat;negatif
kamu yang gblk pelihara sudah tidak kaget fans jokowi bego2  tim ibukota kand ang nya ba ntul cum a jaman jokowi  untung anies bikinin persija stadion kandang ;negatif
anies temu demo musyawarah cari solusi eeekenapa suka ya;positif
ahok anies sama2 bangsa indonesia asli;positif
benci alas anies rusak mindset ruhut tidak prestasi nya;negatif
salah si anies;negatif
jokowi anggota hormat pp minta urus pp anies anggota pp inisiatif anie s ndiri mak any jdiny anggota diel2 yapto anies pp dukung anies capres anies perintahk;negatif
maaf anies tidak laden andawkwkwk;positif
ganti anies tidak cerdas2 amaaatpunya hukumlagiii;negatif
musuh kau dunia anies rasyid baswedan musuh kau krepak peak;negatif
yang teriak anies tidak becus ngurus dki syaraf jepit kepala;negatif
banjir gubernur p anies;negatif
terima kasih anies untu k 5 yan g manies moga moga moga ri 1 aamiin ya allah;positif
jangan2 tidak warga dki serta demo tapi ahoker yang dr dki anda serta demo bay aran comot dr mana2 demo tuju menunutut pergub yang keluar masa gubernur ahok tapi hannya;negatif
kau bilang si anies nasdem kacung komunis china kualat imam;negatif
ngga nasdem yang tenggelam karna mau chaplin jadi anies mem part ainya si brewok;negatif
salut anies berani hadap pemdemo kabur kecut;positif
hindar balai kota jalur tutup pisah aniesriza;negatif
lanjut aniesuntuk pimpin rakyat indonesia 2024;positif
buzzer bau kampung banget tweet nya serang anies oposisi bisa;negatif
yusron had tauhid 15368 gubernur anies halte hi warga tara;positif
16 oktober anies baswedan tanggal jabat gubernur dki jakarta;negatif
anies;positif
bodoh amatsaat nya anies kelasjd capres;positif
yusron had tauhid 15368 gubernur anies halte hi warga tara;positif
kalo lonte2 hatters anies ngepost gin berat balik panikkk tidak panikkk tidak ya panik lahhh;positif
jangan2 tidak warga dki serta demo tapi ahoker yang dr dki anda serta demo bay aran comot dr mana2 demo tuju menunutut pergub yang keluar masa gubernur ahok tapi hannya;negatif
jakarta indah nyaman jalur transportasi yang integrasi modern anies next for ri1 20242029;positif
komentar warga kerja anies pimpin dki jakarta kabar petang tvone youtube;positif
150 ribu warga jakarta dukung anies maju pilpres 2024;positif
kamu ken sih to kamu jelek anies harap puan presiden ngimpi;negatif
anies sj milik jakartatapi indonesiaselamat bpk presiden;positif
orang cinta orang biar juang anies baswedan insyaallah ri 1 2024 aamiin ya ra bbal alamin;positif
bong bipangkalau kamu bilang ahok gubernur karena ganti jokowi kamu bilang non pribumi tidak gubernur dkinapa elo du kung puja  ahok pilgub dki elo dendam kesumat sampe skrg karena ahok kalah lawan anies emang aneh bin gila aja cebongers;negatif
yang tau sih anies cinta produk dalam negeri pake mobil esemka bagai mobil dinas;positif
anies yang bikin pertamina bangkrutpdhal ahok yang bikin majudasar kadrun kamu ted;positif
tidak anies ;positif
ko tidak karang bunga ucap terima kasih gubernur anies karang bunga yang kiri m balai ko ta sebaga i ucap terima kasih kerja gubernur anies baswedan gubernur ahok;negatif
jadi orang tidak hasad iriamp;negatif
terimakasihaniesi kembang jakarta pimpin anies baswedan indonesiamemanggil anies pimpin rep ublik kam i indonesia 2024;positif
dki pimpin bpk anies rasyid baswedan nyaman indah cantik tawan jalur transportas i yang modern da n integrasi anies next for ri1;positif
woooowww yang sambut p anies jubel tidak orang nya ;positif
emang anies baswedan pribumi kejam bukaaannn;negatif
level anies tahap sufi;positif
saya yang ganti anies mampu saya bawah tidak apanyalahh;negatif
semangatt anies moga alloh swt ridho untuk langkah ikhtiar buzzer sudah gudang fitn ah;positif
gubernur belum yang terima demo balai kotahahhahahaahokngacirjarotngacirjoko wingacir s ekol ah kamu tidak aj a sama dengan anieshahahhahahaga level sempak merah;negatif
untung kalah anies baswedan;negatif
resmi wajar amp;negatif
emang anies baswedan pribumi kejam bukaaannn;negatif
bahaya pidana anies formula e;negatif
geruduk dukung anies baswedan bh ya orang pimpin;positif
pokok masalah sih faham muter2 tapi 1 yang bikin geleng2 anies duduk bareng pendem o w alau dihu jat t etep harga dengan hadap arogan pimpin yang harga orang2 yang pimpin sa;positif
presiden ri orang indonesia asli anies tidak masuk syarat simple sj;positif
iya terima kasih anies kasih rusak jakarta pohon tebang dimonas jalan jalan sempit macet mana man a ba njir h karna s engaja pikirin air hahaha versi google gubernur bodoh;negatif
dukung anies yang jebak gendang ijasah;positif
anies sadar salah yang kerja drun;negatif
janji anies buyback indosat blom penuh yang bbm;positif
pakai cara2 sehat habis dengan akal hoax fitnah aja lagi nyerang ban g anies;negatif
tahu warga dki yang rajin masjid bahagia gubernur anies benci anies kafir harbi simpatisan;positif
anies aja bonekawajarlah kalo ekor anjink t cowrnf8 unepx;negatif
presiden ri orang indonesia asli kw model anies orang pintar tidak jajah pikir busuk yaman;positif
gembong warsono buzzer ngomong anies selesai tugas keliling indonesia kuat rawan pend ukun gnya h ttpst comtzyaxnkk2;negatif
warga jakartaangkat topi kerja tgupptelah rubah wajah jakarta level kota mod ern dunia sukses anieskolaborasi kerja berkah masyarakat suka sedekah;positif
itu perhati belum gubernur yang tangan banjir anie s;negatif
anies baswedan derajat dari mutiara nila bangun lumpur;positif
pergub ahok yang kawal anies baswedan la gi g ubernur wedan cerdas ttd jebak ahoker yang penuh benci;negatif
yang anies turun pahlawan turun pki;negatif
tidak ribut oh iya siapa banding anies akiaki gemar bokep;negatif
alhamdulillah terimakasih anies baswedan;positif
mo mo situ anies ngaku sudah kenal ngerti soak ijazah jokowi;negatif
eh tolol dp 0 dikoar2kan orang miskin kalo minimal hasil 4jt misk in darima na tolol jaman ahok orang miskin nyewa rusun 150rb bulan hasil 1jt doank juga bs tinggal;negatif
heh saya orang batam tidak rela anies capres 2024 sumpah saya tidak yang saya anies baswedan presiden in done sia buka n c apres paham kamu;negatif
elektabilitas anies dongkrak suara nasdem 2024;positif
16102022 anies baswedan gubernur dki a riza patria wakil gubernur dki bakti dki waris yang d itin ggalkan d iantarany a halte transjakarta bundar hi jis formula e rusun akuarium rusun bayam dll sila baca;positif
anies rapat japtopp langsung gercep ambil tanah;negatif
demo produk anies direspon proses tinggal tunggu kesah pingin sah ya dukung anies pres den wkwkwk;positif
dueeehhhhhhhh miskin deh si tatakgak anies amiesdanedan;negatif
masya allah anies amp;positif
lagi media bungkam hasil kerja nya anies;positif
anies baik identitas;positif
kantor dpp nasdem anies calon presiden;positif
sombong kuadrat anies bilang kurang cerita prestasi moreshareforum beritaterkini;negatif
lindung anies fitnah berita dusta anies tim banyak tanam benih baik prestasi biark an k ami jaga hama name;negatif
die hard offiside om tidak anies doang;negatif
nasdem alih partai nasionalis depan isi orang2 pro khilafah kadrun oligarki hitam yang manfaat kese mpatan ka lo2 capre s anies menang;positif
tun mahathir mohammad nak anwar ibrahim anies baswedan pm malaysia presiden indonesia patut purapura ta hu p samb o naj ib tun m buzzerrp taja cebong bots ;negatif
anies siap kursi ri1;positif
anies sudah habis olah tidak cerita yang kerja;negatif
yang presiden ri orang indonesia asli anies junjung tidak masuk kriteria;positif
ahhh duobol anies bersih gubernur bagus bangun maju wes pokok nya cocok banget p resi den raky atnya pas ti makmur sejahterahuraaa;positif
anies serba asli no palsu2;positif
gareng dki pembeci anies darah mu kumat reng;negatif
anies yang;positif
sabtu sore tgl 15 okt 2022 demo bijak ahok demo mint hapus anis proses ak an d ilanjutka n pj gubernur demo paksa anies ttd nyata anies bodoh kayak ahok;negatif
gila sih anies diskusi kayak gin kabur;negatif
umat kadrun jebak jebak kadrun rendah keledai ;negatif
kemarin gagal nyaleg kenapa yang dukung anies gagal nyaleg mas har usnya jangan jdikn or ang yang gagal nyaleg jadi urus aja gagal dki merosot dukung aniessama ky;negatif
sakit hati sebab biduan alexis yang bubar anies ;negatif
kamu pikir ahok pribumi asli mending anies kakek juang nasional mak bpknya profesor buang jauh2 benci kamu me nengok pe rjalanan hidup kamu yang ngikut kmana yang memangmending kamu sudahin dengki yang sudah2 bilamana;negatif
cebong ngarepnya puas ranjang sih tidak layan anies wkwkwk;positif
anies harus baik indonesia pasca jokowi pimpin spt hutang negara 7123 trilyun sih polarisasi satu lagi bersih kkn sist em meri ntahan yang sistem milu yang luber kuat angkat senjata;positif
anies sudah dukung partaiganjar saing ganjar tu puan;positif
ahli anies buzzernya sama2 suka berita hoax omongkosong sama2 suka lempar tanggungjawab karakte r seorg p emimpin cermin dr dukung;negatif
hahaaa anies eng bisa krjaknpa kamu takut;negatif
anies gentle hadap demo langsung lho ridu demo demo lari kandang bebek  ;negatif
anies mantan aktif ugm asli ijazah asli asli takut demo palsu2 nga cir lihat tidak ng demo;positif
anies yang cinta warga buka pihak balkot tutup rapat adu warga;negatif
adam jarnasmya anies;positif
purna tugas anies baswedan bagai gubernur jakartasebagai warga jakarta terima kasih sudah 5 thn me mimp in jakart a men indonesia panggil anies unt menggemban amanah terimakasihanies;positif
anies baswedan resmi halte transjakarta bundar hi tempovideo;positif
alhamdulillah anies top hadap dengan tenang kali pimpin yang langsung hadap demo tidak kabur pi ntu k andang bebek anies layak ri1;positif
bingung  karna banyak prestasi anies baswedan gubernur ng omon g dib ayar sete acara sesuai tema titip;positif
tidak percaya bpk bukti lukas enembe dapet wtp untun ketangkep korupsi    emang bis a percaya bpk yang ngasih sekian kali wtp anies dengan lebih bayar boros d;negatif
tedjauhhhhh level kamu sama anies baswedanhahahhahaart aja kamu belm pilih;positif
pisah anies gelar jl medan merdeka selatan tutup;negatif
ganti anies tinggal ambil untung;negatif
anies emang pimpin keren berani sambut langsung dialog dengan demo tidak pake ngacir pintu;positif
orang sibuk ngurusin aniesampun dechurus kader aja kacau;positif
